"id_policy","id_client","id_vehicle","id_claim","id_year","claim_amount","claim_nb"
"A00037875-V02","A00037875","V02","CL02","Year 0",21.74,1
"A00037879-V01","A00037879","V01","CL01","Year 0",418.85,1
"A00037908-V01","A00037908","V01","CL01","Year 0",250.52,1
"A00037911-V01","A00037911","V01","CL01","Year 0",86.89,1
"A00037915-V01","A00037915","V01","CL01","Year 0",45,1
"A00037917-V01","A00037917","V01","CL01","Year 0",100.96,1
"A00037917-V01","A00037917","V01","CL02","Year 0",5028.52,1
"A00037918-V01","A00037918","V01","CL01","Year 0",664.12,1
"A00037922-V01","A00037922","V01","CL01","Year 0",72.48,1
"A00037929-V01","A00037929","V01","CL01","Year 0",12.34,1
"A00037932-V02","A00037932","V02","CL01","Year 0",81.57,1
"A00037932-V02","A00037932","V02","CL02","Year 0",38.22,1
"A00037932-V02","A00037932","V02","CL03","Year 0",42.6,1
"A00037932-V02","A00037932","V02","CL04","Year 0",598.7,1
"A00037935-V01","A00037935","V01","CL01","Year 0",85.69,1
"A00037948-V01","A00037948","V01","CL01","Year 0",-9.24,1
"A00037956-V02","A00037956","V02","CL01","Year 0",249.57,1
"A00037963-V01","A00037963","V01","CL01","Year 0",366.13,1
"A00037963-V02","A00037963","V02","CL01","Year 0",1621.39,1
"A00037971-V01","A00037971","V01","CL01","Year 0",305.33,1
"A00037980-V01","A00037980","V01","CL01","Year 0",816.42,1
"A00037983-V01","A00037983","V01","CL01","Year 0",100.62,1
"A00038003-V02","A00038003","V02","CL01","Year 0",2553.37,1
"A00038003-V02","A00038003","V02","CL02","Year 0",207.35,1
"A00038004-V02","A00038004","V02","CL01","Year 0",9.2,1
"A00038008-V01","A00038008","V01","CL01","Year 0",617.53,1
"A00038008-V02","A00038008","V02","CL01","Year 0",2107.25,1
"A00038010-V02","A00038010","V02","CL01","Year 0",1557.82,1
"A00038011-V01","A00038011","V01","CL01","Year 0",-8.03,1
"A00038013-V02","A00038013","V02","CL01","Year 0",97.42,1
"A00038019-V01","A00038019","V01","CL01","Year 0",2934.66,1
"A00038026-V01","A00038026","V01","CL01","Year 0",1236.38,1
"A00038036-V01","A00038036","V01","CL01","Year 0",76.28,1
"A00038070-V01","A00038070","V01","CL01","Year 0",922.41,1
"A00038070-V01","A00038070","V01","CL02","Year 0",32254.63,1
"A00038079-V01","A00038079","V01","CL01","Year 0",101.85,1
"A00038081-V01","A00038081","V01","CL01","Year 0",861.79,1
"A00038097-V01","A00038097","V01","CL01","Year 0",13.21,1
"A00038108-V01","A00038108","V01","CL01","Year 0",1164.9,1
"A00038121-V01","A00038121","V01","CL01","Year 0",2003.53,1
"A00038131-V01","A00038131","V01","CL01","Year 0",41.69,1
"A00038135-V02","A00038135","V02","CL01","Year 0",29.49,1
"A00038135-V03","A00038135","V03","CL01","Year 0",173.08,1
"A00038157-V01","A00038157","V01","CL01","Year 0",847.85,1
"A00038171-V02","A00038171","V02","CL01","Year 0",175.36,1
"A00038175-V01","A00038175","V01","CL01","Year 0",308.08,1
"A00038183-V01","A00038183","V01","CL01","Year 0",429.89,1
"A00038185-V01","A00038185","V01","CL01","Year 0",159.1,1
"A00038195-V02","A00038195","V02","CL01","Year 0",145.08,1
"A00038231-V01","A00038231","V01","CL01","Year 0",975.2,1
"A00038231-V01","A00038231","V01","CL02","Year 0",15634.44,1
"A00038231-V03","A00038231","V03","CL01","Year 0",1192.36,1
"A00038238-V02","A00038238","V02","CL01","Year 0",403.6,1
"A00038253-V01","A00038253","V01","CL01","Year 0",67.09,1
"A00038253-V03","A00038253","V03","CL01","Year 0",-432.56,1
"A00038258-V03","A00038258","V03","CL01","Year 0",862.09,1
"A00038261-V02","A00038261","V02","CL01","Year 0",1611.32,1
"A00038270-V01","A00038270","V01","CL01","Year 0",304.33,1
"A00038270-V01","A00038270","V01","CL02","Year 0",2920.97,1
"A00038271-V01","A00038271","V01","CL01","Year 0",789.45,1
"A00038283-V01","A00038283","V01","CL01","Year 0",939.69,1
"A00038286-V01","A00038286","V01","CL01","Year 0",425.4,1
"A00038294-V02","A00038294","V02","CL01","Year 0",-89.65,1
"A00038301-V01","A00038301","V01","CL01","Year 0",2575.63,1
"A00038321-V01","A00038321","V01","CL01","Year 0",739.54,1
"A00038352-V01","A00038352","V01","CL01","Year 0",92.36,1
"A00038357-V01","A00038357","V01","CL01","Year 0",2257.25,1
"A00038358-V02","A00038358","V02","CL01","Year 0",158.84,1
"A00038367-V03","A00038367","V03","CL01","Year 0",105.09,1
"A00038370-V01","A00038370","V01","CL01","Year 0",92.87,1
"A00038381-V01","A00038381","V01","CL01","Year 0",6.6,1
"A00038381-V01","A00038381","V01","CL02","Year 0",78.53,1
"A00038385-V02","A00038385","V02","CL01","Year 0",684.02,1
"A00038395-V01","A00038395","V01","CL01","Year 0",-44.32,1
"A00038395-V01","A00038395","V01","CL02","Year 0",1790.61,1
"A00038407-V03","A00038407","V03","CL01","Year 0",721.29,1
"A00038417-V02","A00038417","V02","CL01","Year 0",1486.5,1
"A00038419-V01","A00038419","V01","CL01","Year 0",97.88,1
"A00038422-V01","A00038422","V01","CL01","Year 0",88.35,1
"A00038423-V01","A00038423","V01","CL01","Year 0",670.99,1
"A00038435-V01","A00038435","V01","CL01","Year 0",133.24,1
"A00038435-V03","A00038435","V03","CL01","Year 0",388.64,1
"A00038443-V02","A00038443","V02","CL01","Year 0",116.64,1
"A00038444-V01","A00038444","V01","CL01","Year 0",1325.55,1
"A00038452-V02","A00038452","V02","CL01","Year 0",5558.72,1
"A00038455-V01","A00038455","V01","CL01","Year 0",1385.69,1
"A00038456-V01","A00038456","V01","CL01","Year 0",267.28,1
"A00038456-V01","A00038456","V01","CL02","Year 0",437.36,1
"A00038456-V02","A00038456","V02","CL01","Year 0",-251.02,1
"A00038468-V01","A00038468","V01","CL01","Year 0",2112.38,1
"A00038470-V02","A00038470","V02","CL01","Year 0",968.25,1
"A00038475-V01","A00038475","V01","CL01","Year 0",1260.66,1
"A00038479-V01","A00038479","V01","CL01","Year 0",139.66,1
"A00038479-V02","A00038479","V02","CL01","Year 0",424.06,1
"A00038484-V01","A00038484","V01","CL01","Year 0",120.52,1
"A00038488-V01","A00038488","V01","CL01","Year 0",1951.19,1
"A00038488-V01","A00038488","V01","CL02","Year 0",213.04,1
"A00038494-V03","A00038494","V03","CL01","Year 0",1110.35,1
"A00038495-V02","A00038495","V02","CL01","Year 0",2023.81,1
"A00038514-V03","A00038514","V03","CL01","Year 0",61.26,1
"A00038527-V02","A00038527","V02","CL01","Year 0",-270.6,1
"A00038527-V03","A00038527","V03","CL01","Year 0",3419.75,1
"A00038527-V03","A00038527","V03","CL02","Year 0",730.06,1
"A00038533-V01","A00038533","V01","CL01","Year 0",103.92,1
"A00038533-V01","A00038533","V01","CL02","Year 0",253.36,1
"A00038537-V01","A00038537","V01","CL01","Year 0",911.69,1
"A00038567-V02","A00038567","V02","CL01","Year 0",7.58,1
"A00038574-V03","A00038574","V03","CL01","Year 0",111,1
"A00038574-V03","A00038574","V03","CL02","Year 0",799.26,1
"A00038603-V03","A00038603","V03","CL01","Year 0",232.54,1
"A00038603-V04","A00038603","V04","CL01","Year 0",1725.49,1
"A00038606-V01","A00038606","V01","CL01","Year 0",513.54,1
"A00038607-V01","A00038607","V01","CL01","Year 0",1072.79,1
"A00038607-V01","A00038607","V01","CL02","Year 0",914.3,1
"A00038607-V02","A00038607","V02","CL01","Year 0",8677.08,1
"A00038612-V01","A00038612","V01","CL01","Year 0",204.77,1
"A00038624-V01","A00038624","V01","CL01","Year 0",60.63,1
"A00038628-V03","A00038628","V03","CL01","Year 0",5.01,1
"A00038631-V01","A00038631","V01","CL01","Year 0",258.69,1
"A00038632-V01","A00038632","V01","CL01","Year 0",1143.68,1
"A00038639-V02","A00038639","V02","CL01","Year 0",1824.99,1
"A00038643-V01","A00038643","V01","CL01","Year 0",148.09,1
"A00038643-V03","A00038643","V03","CL01","Year 0",185.46,1
"A00038649-V01","A00038649","V01","CL01","Year 0",75.08,1
"A00038662-V01","A00038662","V01","CL01","Year 0",101.73,1
"A00038662-V01","A00038662","V01","CL02","Year 0",3940.99,1
"A00038662-V01","A00038662","V01","CL03","Year 0",5463.98,1
"A00038672-V01","A00038672","V01","CL01","Year 0",437.65,1
"A00038672-V01","A00038672","V01","CL02","Year 0",900.65,1
"A00038675-V01","A00038675","V01","CL01","Year 0",143.25,1
"A00038687-V01","A00038687","V01","CL01","Year 0",249.3,1
"A00038690-V01","A00038690","V01","CL01","Year 0",556.19,1
"A00038702-V02","A00038702","V02","CL01","Year 0",538.56,1
"A00038721-V01","A00038721","V01","CL01","Year 0",274.81,1
"A00038722-V01","A00038722","V01","CL01","Year 0",1002.24,1
"A00038742-V02","A00038742","V02","CL01","Year 0",-137.13,1
"A00038749-V01","A00038749","V01","CL01","Year 0",406.39,1
"A00038769-V01","A00038769","V01","CL01","Year 0",316.52,1
"A00038779-V01","A00038779","V01","CL01","Year 0",624.3,1
"A00038779-V02","A00038779","V02","CL01","Year 0",4346.04,1
"A00038781-V03","A00038781","V03","CL01","Year 0",60.03,1
"A00038784-V03","A00038784","V03","CL01","Year 0",5.72,1
"A00038791-V01","A00038791","V01","CL01","Year 0",2957.91,1
"A00038791-V01","A00038791","V01","CL02","Year 0",6450.22,1
"A00038791-V04","A00038791","V04","CL01","Year 0",440.33,1
"A00038813-V01","A00038813","V01","CL01","Year 0",277.11,1
"A00038818-V01","A00038818","V01","CL01","Year 0",197.27,1
"A00038824-V01","A00038824","V01","CL01","Year 0",61.57,1
"A00038846-V01","A00038846","V01","CL01","Year 0",1735.01,1
"A00038848-V02","A00038848","V02","CL01","Year 0",14.13,1
"A00038850-V01","A00038850","V01","CL01","Year 0",208.8,1
"A00038853-V01","A00038853","V01","CL01","Year 0",339.46,1
"A00038859-V03","A00038859","V03","CL01","Year 0",943.04,1
"A00038872-V02","A00038872","V02","CL01","Year 0",1213.55,1
"A00038873-V01","A00038873","V01","CL01","Year 0",1628.63,1
"A00038888-V01","A00038888","V01","CL01","Year 0",195.8,1
"A00038895-V01","A00038895","V01","CL01","Year 0",4532.8,1
"A00038898-V01","A00038898","V01","CL01","Year 0",127.25,1
"A00038912-V02","A00038912","V02","CL01","Year 0",414.34,1
"A00038925-V04","A00038925","V04","CL01","Year 0",107.81,1
"A00038935-V02","A00038935","V02","CL01","Year 0",765,1
"A00038935-V03","A00038935","V03","CL01","Year 0",2583.33,1
"A00038935-V03","A00038935","V03","CL02","Year 0",762.02,1
"A00038936-V01","A00038936","V01","CL01","Year 0",1177.06,1
"A00038936-V01","A00038936","V01","CL02","Year 0",344.97,1
"A00038969-V01","A00038969","V01","CL01","Year 0",212.63,1
"A00038970-V01","A00038970","V01","CL01","Year 0",4840.99,1
"A00038970-V01","A00038970","V01","CL02","Year 0",1858.71,1
"A00039003-V02","A00039003","V02","CL01","Year 0",182.21,1
"A00039008-V02","A00039008","V02","CL01","Year 0",835.71,1
"A00039010-V03","A00039010","V03","CL01","Year 0",1342.6,1
"A00039010-V03","A00039010","V03","CL02","Year 0",126.02,1
"A00039020-V01","A00039020","V01","CL01","Year 0",82.22,1
"A00039028-V01","A00039028","V01","CL01","Year 0",1025.67,1
"A00039033-V01","A00039033","V01","CL01","Year 0",1836.99,1
"A00039038-V01","A00039038","V01","CL01","Year 0",2432.85,1
"A00039054-V01","A00039054","V01","CL01","Year 0",125.91,1
"A00039063-V01","A00039063","V01","CL01","Year 0",67.46,1
"A00039076-V04","A00039076","V04","CL01","Year 0",16.43,1
"A00039076-V04","A00039076","V04","CL02","Year 0",31.63,1
"A00039076-V06","A00039076","V06","CL01","Year 0",126.35,1
"A00039076-V07","A00039076","V07","CL01","Year 0",2.53,1
"A00039099-V02","A00039099","V02","CL01","Year 0",449.83,1
"A00039101-V01","A00039101","V01","CL01","Year 0",763.88,1
"A00039103-V02","A00039103","V02","CL01","Year 0",1143.87,1
"A00039125-V01","A00039125","V01","CL01","Year 0",237.31,1
"A00039126-V01","A00039126","V01","CL01","Year 0",1902.16,1
"A00039129-V02","A00039129","V02","CL01","Year 0",290.11,1
"A00039148-V01","A00039148","V01","CL01","Year 0",456.65,1
"A00039159-V03","A00039159","V03","CL01","Year 0",57.77,1
"A00039159-V03","A00039159","V03","CL02","Year 0",335.06,1
"A00039166-V01","A00039166","V01","CL01","Year 0",354.85,1
"A00039172-V02","A00039172","V02","CL01","Year 0",610.27,1
"A00039176-V04","A00039176","V04","CL01","Year 0",162.34,1
"A00039179-V01","A00039179","V01","CL01","Year 0",638.66,1
"A00039179-V01","A00039179","V01","CL02","Year 0",89.7,1
"A00039179-V02","A00039179","V02","CL01","Year 0",4543.28,1
"A00039183-V01","A00039183","V01","CL01","Year 0",878.71,1
"A00039183-V01","A00039183","V01","CL02","Year 0",1536.02,1
"A00039183-V01","A00039183","V01","CL03","Year 0",892.4,1
"A00039183-V02","A00039183","V02","CL01","Year 0",627.88,1
"A00039183-V03","A00039183","V03","CL01","Year 0",462.1,1
"A00039200-V02","A00039200","V02","CL01","Year 0",-79.32,1
"A00039210-V02","A00039210","V02","CL01","Year 0",7137.56,1
"A00039233-V01","A00039233","V01","CL01","Year 0",117.57,1
"A00039236-V01","A00039236","V01","CL01","Year 0",72.73,1
"A00039237-V02","A00039237","V02","CL01","Year 0",2137.45,1
"A00039253-V01","A00039253","V01","CL01","Year 0",671.98,1
"A00039255-V01","A00039255","V01","CL01","Year 0",4609.13,1
"A00039263-V02","A00039263","V02","CL01","Year 0",2033.05,1
"A00039269-V02","A00039269","V02","CL01","Year 0",468.97,1
"A00039269-V02","A00039269","V02","CL02","Year 0",633.31,1
"A00039271-V02","A00039271","V02","CL01","Year 0",252.43,1
"A00039271-V02","A00039271","V02","CL02","Year 0",1256.57,1
"A00039274-V02","A00039274","V02","CL01","Year 0",8075.8,1
"A00039288-V02","A00039288","V02","CL01","Year 0",617.4,1
"A00039297-V02","A00039297","V02","CL01","Year 0",304.99,1
"A00039303-V03","A00039303","V03","CL01","Year 0",282.1,1
"A00039328-V02","A00039328","V02","CL01","Year 0",1976.17,1
"A00039342-V03","A00039342","V03","CL01","Year 0",2611.21,1
"A00039343-V02","A00039343","V02","CL01","Year 0",219.79,1
"A00039364-V01","A00039364","V01","CL01","Year 0",218.31,1
"A00039364-V02","A00039364","V02","CL01","Year 0",59.78,1
"A00039365-V02","A00039365","V02","CL01","Year 0",115.59,1
"A00039366-V01","A00039366","V01","CL01","Year 0",423.48,1
"A00039366-V01","A00039366","V01","CL02","Year 0",1149.21,1
"A00039367-V01","A00039367","V01","CL01","Year 0",120.58,1
"A00039374-V03","A00039374","V03","CL01","Year 0",337.54,1
"A00039377-V02","A00039377","V02","CL01","Year 0",883.91,1
"A00039381-V01","A00039381","V01","CL01","Year 0",1018.35,1
"A00039381-V02","A00039381","V02","CL01","Year 0",251.85,1
"A00039381-V03","A00039381","V03","CL01","Year 0",-267.26,1
"A00039381-V03","A00039381","V03","CL02","Year 0",351.1,1
"A00039381-V03","A00039381","V03","CL03","Year 0",1620.82,1
"A00039385-V01","A00039385","V01","CL01","Year 0",464.43,1
"A00039391-V01","A00039391","V01","CL01","Year 0",262.11,1
"A00039392-V02","A00039392","V02","CL01","Year 0",123.03,1
"A00039393-V02","A00039393","V02","CL01","Year 0",82.9,1
"A00039395-V01","A00039395","V01","CL01","Year 0",1106.3,1
"A00039408-V03","A00039408","V03","CL01","Year 0",862.43,1
"A00039415-V02","A00039415","V02","CL01","Year 0",68.23,1
"A00039434-V04","A00039434","V04","CL01","Year 0",10.49,1
"A00039441-V01","A00039441","V01","CL01","Year 0",374.77,1
"A00039442-V03","A00039442","V03","CL01","Year 0",2479.62,1
"A00039446-V03","A00039446","V03","CL01","Year 0",249.06,1
"A00039446-V04","A00039446","V04","CL01","Year 0",175.39,1
"A00039447-V02","A00039447","V02","CL01","Year 0",1481.49,1
"A00039449-V02","A00039449","V02","CL01","Year 0",733.42,1
"A00039449-V02","A00039449","V02","CL02","Year 0",4207.6,1
"A00039480-V01","A00039480","V01","CL01","Year 0",124,1
"A00039492-V01","A00039492","V01","CL01","Year 0",51.1,1
"A00039493-V02","A00039493","V02","CL01","Year 0",444.75,1
"A00039496-V02","A00039496","V02","CL01","Year 0",470.21,1
"A00039496-V04","A00039496","V04","CL01","Year 0",439.87,1
"A00039497-V01","A00039497","V01","CL01","Year 0",2157.49,1
"A00039498-V01","A00039498","V01","CL01","Year 0",53.18,1
"A00039498-V01","A00039498","V01","CL02","Year 0",397.49,1
"A00039500-V01","A00039500","V01","CL01","Year 0",412.81,1
"A00039500-V01","A00039500","V01","CL02","Year 0",302.79,1
"A00039500-V01","A00039500","V01","CL03","Year 0",311.44,1
"A00039504-V02","A00039504","V02","CL01","Year 0",2483.01,1
"A00039524-V01","A00039524","V01","CL01","Year 0",-21.6,1
"A00039531-V01","A00039531","V01","CL01","Year 0",260.52,1
"A00039531-V03","A00039531","V03","CL01","Year 0",3690.07,1
"A00039534-V01","A00039534","V01","CL01","Year 0",581.92,1
"A00039534-V02","A00039534","V02","CL01","Year 0",42.21,1
"A00039539-V01","A00039539","V01","CL01","Year 0",189.46,1
"A00039543-V01","A00039543","V01","CL01","Year 0",1225.28,1
"A00039546-V02","A00039546","V02","CL01","Year 0",284.22,1
"A00039551-V01","A00039551","V01","CL01","Year 0",-770.05,1
"A00039551-V01","A00039551","V01","CL02","Year 0",780.25,1
"A00039556-V01","A00039556","V01","CL01","Year 0",1421.07,1
"A00039579-V01","A00039579","V01","CL01","Year 0",937.12,1
"A00039579-V03","A00039579","V03","CL01","Year 0",108.06,1
"A00039582-V02","A00039582","V02","CL01","Year 0",55.8,1
"A00039584-V01","A00039584","V01","CL01","Year 0",1402.12,1
"A00039593-V01","A00039593","V01","CL01","Year 0",127.25,1
"A00039600-V04","A00039600","V04","CL01","Year 0",334.24,1
"A00039614-V01","A00039614","V01","CL01","Year 0",176.45,1
"A00039615-V01","A00039615","V01","CL01","Year 0",1461.39,1
"A00039616-V01","A00039616","V01","CL01","Year 0",54.88,1
"A00039628-V02","A00039628","V02","CL01","Year 0",527.77,1
"A00039647-V03","A00039647","V03","CL01","Year 0",3244.02,1
"A00039649-V02","A00039649","V02","CL01","Year 0",202.17,1
"A00039658-V01","A00039658","V01","CL01","Year 0",2115.73,1
"A00039665-V03","A00039665","V03","CL01","Year 0",1131.07,1
"A00039667-V01","A00039667","V01","CL01","Year 0",1531.13,1
"A00039691-V01","A00039691","V01","CL01","Year 0",88.04,1
"A00039691-V01","A00039691","V01","CL02","Year 0",21.05,1
"A00039693-V02","A00039693","V02","CL01","Year 0",34.1,1
"A00039697-V03","A00039697","V03","CL01","Year 0",2040.87,1
"A00039699-V01","A00039699","V01","CL01","Year 0",1904.2,1
"A00039710-V02","A00039710","V02","CL01","Year 0",63.93,1
"A00039719-V01","A00039719","V01","CL01","Year 0",234.93,1
"A00039729-V02","A00039729","V02","CL01","Year 0",477.9,1
"A00039730-V01","A00039730","V01","CL01","Year 0",1081.6,1
"A00039731-V01","A00039731","V01","CL01","Year 0",765.57,1
"A00039733-V01","A00039733","V01","CL01","Year 0",296.05,1
"A00039739-V02","A00039739","V02","CL01","Year 0",137.18,1
"A00039741-V01","A00039741","V01","CL01","Year 0",156.25,1
"A00039749-V01","A00039749","V01","CL01","Year 0",444.37,1
"A00039751-V02","A00039751","V02","CL01","Year 0",588.68,1
"A00039771-V03","A00039771","V03","CL01","Year 0",59.44,1
"A00039772-V02","A00039772","V02","CL01","Year 0",271.31,1
"A00039784-V01","A00039784","V01","CL01","Year 0",80.42,1
"A00039793-V02","A00039793","V02","CL01","Year 0",936.91,1
"A00039797-V02","A00039797","V02","CL01","Year 0",159.78,1
"A00039807-V03","A00039807","V03","CL01","Year 0",2206.42,1
"A00039810-V02","A00039810","V02","CL01","Year 0",9.53,1
"A00039817-V03","A00039817","V03","CL01","Year 0",70.27,1
"A00039823-V01","A00039823","V01","CL01","Year 0",2.11,1
"A00039824-V01","A00039824","V01","CL01","Year 0",296.11,1
"A00039826-V01","A00039826","V01","CL01","Year 0",7034.4,1
"A00039835-V01","A00039835","V01","CL01","Year 0",59.75,1
"A00039835-V01","A00039835","V01","CL02","Year 0",53.47,1
"A00039837-V02","A00039837","V02","CL01","Year 0",40.27,1
"A00039848-V02","A00039848","V02","CL01","Year 0",320.75,1
"A00039859-V02","A00039859","V02","CL01","Year 0",406.83,1
"A00039860-V01","A00039860","V01","CL01","Year 0",273.77,1
"A00039860-V01","A00039860","V01","CL02","Year 0",223.79,1
"A00039864-V02","A00039864","V02","CL01","Year 0",976.47,1
"A00039864-V02","A00039864","V02","CL02","Year 0",5633.15,1
"A00039873-V01","A00039873","V01","CL01","Year 0",363.15,1
"A00039878-V02","A00039878","V02","CL01","Year 0",507.25,1
"A00039880-V02","A00039880","V02","CL01","Year 0",2300.93,1
"A00039882-V01","A00039882","V01","CL01","Year 0",542.99,1
"A00039890-V01","A00039890","V01","CL01","Year 0",85.66,1
"A00039893-V02","A00039893","V02","CL01","Year 0",28.72,1
"A00039896-V01","A00039896","V01","CL01","Year 0",62.71,1
"A00039917-V01","A00039917","V01","CL01","Year 0",80.57,1
"A00039917-V02","A00039917","V02","CL01","Year 0",234.45,1
"A00039919-V01","A00039919","V01","CL01","Year 0",-52.53,1
